bin,liquidity_usd,opt_capital_kept,user_demand_usd,OK_user_demand_usd_inflation,opt_user_kept,uni_user_kept,opt_price,uni_price,check_price,opt_fee,uni_fee,opt_lp_surplus,opt_protocol_objective,opt_total_income,uni_total_income,opt_il_usd,uni_il_usd,opt_net_income,uni_net_income,opt_lp_return_bin,uni_lp_return_bin,uni_lp_return_bin_check,opt_log_cum_return_bin,uni_log_cum_return_bin,opt_lp_return_year,uni_lp_return_year,opt_solve_time_ms,opt_total_sweep_time_ms,check_opt_return
951,100000000,100000000.0,190258,190255.85324899142,189804.4311307165,188197.93677152772,2269.9169024627085,2268.296154389033,2269.9169024627085,0.003,0.003,189806.57278810575,379613.1455762115,569.4197183643173,565.0186686650037,0.0,-3.440022960305214,569.4197183643173,561.5786457046985,5.694197183643173e-06,5.246872821972012e-06,5.246872821985824e-06,0.0054219922059743275,0.0032035738751520475,0.2992870039722852,0.27577563552284895,934.9287319928408,959.4208960188553,0.29928700397518876
952,100000000,100000000.0,190258,188932.91891713464,188187.4120923363,132551.80975865296,2285.8369653314185,2273.206811731101,2285.8369653314185,0.003,0.003,189507.26456783188,379014.52913069667,568.5217936885945,395.90808465844054,1.4901161193847656e-08,-383.22691920399666,568.5217937034956,12.681165454443885,5.685217937034957e-06,1.180663133428603e-07,1.1806631336453452e-07,0.005427677407750627,0.0032036919414584705,0.2988150547705573,0.006205565429300738,954.0868879994377,978.3472190028988,0.2988150547652006
953,100000000,100000000.0,190258,190116.15079811402,189589.23734337027,143815.1207350205,2287.542470875332,2277.01763461017,2287.542470875332,0.003,0.003,189730.6934053115,379461.386810623,569.1920802159345,429.98104191771245,0.0,-244.01468770205975,569.1920802159345,185.9663542156527,5.691920802159345e-06,1.7307674669006975e-06,1.7307674669514469e-06,0.0054333693123539495,0.003205422707427595,0.2991673573614952,0.09096913806030066,964.9838879995514,1002.7483019803185,0.2991673573608041
954,100000000,100000000.0,190258,190439.88869527483,190151.0792044804,170134.64179758687,2285.3576443756747,2279.0940291927873,2285.3576443756747,0.003,0.003,189969.46635047928,379938.93270095857,569.9083990514379,509.6883496918088,0.0,-77.52119944989681,569.9083990514379,432.167150241912,5.6990839905143785e-06,4.024049104513176e-06,4.024049104533705e-06,0.005439068380104739,0.0032094467484357317,0.29954385454143573,0.21150402093321252,959.6843749750406,984.3011409975588,0.2995438545382976
955,100000000,100000000.0,190258,189006.08382291874,188285.20176044485,120494.7907654609,2300.4951264478964,2285.070085456421,2300.4951264478964,0.003,0.003,189532.34304405435,379064.6860881087,568.597029132163,359.48615291748,0.0,-565.5185705125332,568.597029132163,-206.03241759505318,5.6859702913216305e-06,-1.912086016108848e-06,-1.9120860161119413e-06,0.005444754334230941,0.003207534660591617,0.2988545985118649,-0.10049924100668105,949.1453880036715,973.435948981205,0.29885459851316215
956,100000000,100000000.0,190258,188824.28364071925,188369.55116423452,102742.310714246,2317.962463983304,2292.5255739066465,2317.962463983304,0.003,0.003,189799.8148034622,379599.6296069244,569.3994444103866,305.2076649471092,0.0,-1113.4372218996286,569.3994444103866,-808.2295569525195,5.693994444103866e-06,-7.472333619542761e-06,-7.472333619500483e-06,0.0054504483124643835,0.003200062299054064,0.29927634798209923,-0.3927458550431675,945.1745870173909,969.670035992749,0.29927634797730446
957,100000000,100000000.0,190258,189738.97999697406,189192.4240060286,103060.90263463475,2324.3031162050556,2299.9296015722434,2324.3031162050556,0.003,0.003,189709.94893676066,379419.8978735213,569.129846810282,306.3102885511083,0.0,-1059.2826333343983,569.129846810282,-752.97234478329,5.69129846810282e-06,-6.951954732208988e-06,-6.951954732233349e-06,0.005456139594737064,0.0031931103201569,0.29913464748348423,-0.3653947407249044,948.795404023258,973.2903160038404,0.2991346474840164
958,100000000,100000000.0,190258,190832.660611513,190620.55710480042,132175.87230837555,2317.3038664654155,2304.404931748265,2317.3038664654155,0.003,0.003,190046.53520749116,380093.0704149823,570.1396056224735,394.8007769337115,0.0,-343.178310662508,570.1396056224735,51.62246627120351,5.701396056224735e-06,4.773396665388356e-07,4.773396664921556e-07,0.005461840974540324,0.0031935876597094337,0.29966537671517207,0.0250889728732812,955.8136590057984,980.2913460007403,0.2996653767094374
959,100000000,100000000.0,190258,190150.88533205484,189879.08757281295,145614.4607981964,2318.609236323415,2308.0943809112314,2318.609236323415,0.003,0.003,189986.04913325782,379972.09826651565,569.9581473997735,435.404152018153,0.0,-230.10926927626133,569.9581473997735,205.29488274189168,5.699581473997734e-06,1.897772053021213e-06,1.8977720530457932e-06,0.0054675405397716665,0.0031954854299617278,0.2995700022733209,0.09974689910679495,936.8538339913357,961.2583240086678,0.2995700022690653
960,100000000,100000000.0,190258,189527.3349763905,189021.31810964076,127308.65963044396,2327.5479293758476,2313.4819190713933,2327.5479293758476,0.003,0.003,189750.03233408282,379500.0646731327,569.2500970171496,380.05790190845204,-1.4901161193847656e-08,-455.21957021951675,569.2500970022485,-75.16166831106472,5.6925009700224845e-06,-6.934629640531247e-07,-6.93462964094321e-07,0.005473233024539378,0.00319479196675723,0.2991978509843818,-0.036448413390632234,975.1623909978662,999.435372010339,0.2991978509866476
961,100000000,100000000.0,190258,188803.59235548007,188493.879341818,101429.35636311358,2345.4776915124553,2320.794112386041,2345.4776915124553,0.003,0.003,189945.90117911337,379891.80235822673,569.8377035373401,301.45996673320707,0.0,-1041.732802733779,569.8377035373401,-740.2728360005719,5.698377035373401e-06,-6.803688018992008e-06,-6.803688018984245e-06,0.005478931385339035,0.003187988255593065,0.299506696979226,-0.35760184227821995,956.6240390122402,981.8460010283161,0.2995066969889402
962,100000000,100000000.0,190258,190061.78134829443,189386.48539645175,111157.8465143326,2347.8991487195235,2327.7222696642957,2347.8991487195235,0.003,0.003,189582.00687663638,379164.01375327277,568.7460206299091,330.99366861642363,0.0,-819.3719500154257,568.7460206299091,-488.37828139900205,5.687460206299092e-06,-4.4862819644228625e-06,-4.486281964428425e-06,0.005484618829371844,0.0031835019635651947,0.2989329084430803,-0.23579898005006564,943.0457290145569,967.283767007757,0.29893290843529696
963,100000000,100000000.0,190258,189833.81282318896,189499.21863534336,112822.18878003882,2353.1455729287873,2334.321160854668,2353.1455729287873,0.003,0.003,189922.65815523383,379845.31631046766,569.7679744657015,336.1462347634767,0.0,-727.0682930350304,569.7679744657015,-390.9220582715537,5.697679744657015e-06,-3.5870324728835394e-06,-3.587032472863608e-06,0.0054903164928848044,0.003179914924658949,0.2994700473791727,-0.18853442677475882,936.4603399881162,961.2408880202565,0.2994700473793745
964,100000000,100000000.0,190258,190002.19191551887,189636.90250736062,119805.12233163,2356.3137135457323,2340.303835399467,2356.3137135457323,0.003,0.003,189892.21878707438,379784.43757414876,569.6766563612232,357.39695151654206,0.0,-563.6452599167824,569.6766563612232,-206.24830840024032,5.696766563612232e-06,-1.8912269811681908e-06,-1.8912269812144039e-06,0.005496013243221881,0.003178023695889445,0.2994220505834589,-0.09940289013020011,957.9522330022883,982.041045994265,0.29942205057781934
965,100000000,100000000.0,190258,190594.71531870612,190131.09791315751,155971.36426806275,2352.150917522236,2343.056060710519,2352.150917522236,0.003,0.003,189795.20164697446,379590.4032939489,569.3856049409234,466.7086251294812,0.0,-141.81811349093914,569.3856049409234,324.8905116385421,5.693856049409234e-06,2.9817842204760604e-06,2.981784220415703e-06,0.00550170708306126,0.003181005475664359,0.2992690739569493,0.15672257862822173,952.7452509792056,980.535067996243,0.29926907395273444
966,100000000,100000000.0,190258,190151.63096593184,189565.19583749518,161306.96708270043,2353.466688624532,2345.344316391174,2353.466688624532,0.003,0.003,189671.23682526767,379342.47365053534,569.013710475803,482.89675054424305,0.0,-103.99704034626484,569.013710475803,378.8997101979782,5.69013710475803e-06,3.476485912422284e-06,3.4764859123791436e-06,0.005507397203977321,0.003184481955533875,0.29907360622608203,0.18272409955691524,942.1957710001152,966.8564760067966,0.2990736062303424
967,100000000,100000000.0,190258,190978.77274230952,190381.94121770136,189119.1561223544,2344.5844730005847,2345.0748161912934,2344.5844730005847,0.003,0.003,189663.4209764867,379326.8419529734,568.9902629294601,568.3257716488005,0.0,-0.8981477618217468,568.9902629294601,567.4276238869787,5.689902629294601e-06,5.216111834709626e-06,5.216111834672038e-06,0.005513087090419167,0.0031896980537646936,0.29906128219572425,0.2741588380323379,946.46376898163,970.7701519946568,0.2990612821937084
968,100000000,100000000.0,190258,189665.45741839815,189087.86968273303,173681.2976054914,2351.909297221743,2346.0889757183177,2351.909297221743,0.003,0.003,189678.60780088342,379357.2155967998,569.0358233877491,520.5012126216737,1.4901161193847656e-08,-31.0379998087883,569.0358234026503,489.46321281288544,5.690358234026503e-06,4.492379236516723e-06,4.4923792365628145e-06,0.005518777432463085,0.0031941904229105976,0.299085228780433,0.23611945267131895,956.4673469867557,980.6890400068369,0.29908522877372506
969,100000000,100000000.0,190258,189871.28014560908,189717.55609301975,161191.3990608233,2356.69954259358,2348.5339628759466,2356.69954259358,0.003,0.003,190103.96284536444,380207.9256956959,570.3118885509945,482.52151779538457,-1.4901161193847656e-08,-112.4134970754385,570.3118885360933,370.10802071994607,5.703118885360933e-06,3.3934410115582208e-06,3.3934410115849938e-06,0.005524480535085734,0.0031975838581644127,0.2997559286145706,0.17835925956750007,947.593692020746,971.4163399767131,0.29975592861964706
970,100000000,100000000.0,190258,190550.30579233935,189980.55650165214,183119.30021471344,2353.084345419064,2349.3595664221402,2353.084345419064,0.003,0.003,189689.1247145453,379378.24942412355,569.0673741287347,549.2450435071056,1.4901161193847656e-08,-16.362818852066994,569.0673741436359,532.8822246550386,5.690673741436359e-06,4.889623044063876e-06,4.8896230440102185e-06,0.005530171192635255,0.0032024734692542582,0.29910181184989504,0.2569985871959974,945.4577149881516,969.3630880210549,0.29910181184799667
971,100000000,100000000.0,190258,190019.14460756432,189620.13412099084,175619.53979958053,2356.0421888822584,2350.4440084294442,2356.0421888822584,0.003,0.003,189858.48794948997,379716.97590394696,569.575463863371,526.3358360953468,-1.4901161193847656e-08,-32.14764669537544,569.5754638484699,494.1881893999714,5.695754638484699e-06,4.531701527868377e-06,4.53170152788902e-06,0.005535866931052886,0.00320700516051394,0.29936886379875577,0.23818623230476188,942.3798930074554,966.429259016877,0.2993688637976289
972,100000000,100000000.0,190258,189687.28339398952,189068.5966038187,154560.54793088205,2363.1308686165953,2353.7739081047757,2363.1308686165953,0.003,0.003,189637.4517522831,379274.9035045662,568.9123552568493,462.4023376442645,0.0,-179.64511093497276,568.9123552568493,282.75722670929173,5.689123552568493e-06,2.58897025289869e-06,2.5889702528644405e-06,0.005541556038422361,0.0032095941274154103,0.299020333923,0.13607627649235512,941.5212729945779,966.7433229915332,0.2990203339319944
973,100000000,100000000.0,190258,190149.49533328388,189792.68428135593,161739.42150230118,2364.47933776113,2356.26246284194,2364.47933776113,0.003,0.003,189900.98534161912,379801.97068323824,569.7029560248574,484.15899436394807,0.0,-114.75813828408718,569.7029560248574,369.4008560798609,5.697029560248574e-06,3.381317730553556e-06,3.381317730533511e-06,0.0055472530517546755,0.003212975439429246,0.299435873686665,0.1777220599178949,958.0825630109757,982.155158999376,0.2994358736845493
974,100000000,100000000.0,190258,191011.07329201835,190597.84910175923,188440.5466283471,2355.157227748822,2356.653126661148,2355.157227748822,0.003,0.003,189846.40497733152,379692.80994969595,569.5392149170934,566.5107746472628,1.4901161193847656e-08,2.3350139558315277,569.5392149319946,568.8457886030943,5.695392149319946e-06,5.217225613568917e-06,5.217225613522749e-06,0.005552948427685221,0.0032181926514331014,0.2993498113682564,0.27421737824918224,953.6118260002695,977.707999991253,0.2993498113640428
975,100000000,100000000.0,190258,189588.62827992407,189187.27777262492,175789.2716276117,2363.4724714366444,2357.7281099519987,2363.4724714366444,0.003,0.003,189855.23246319933,379710.46492639865,569.565697389598,526.8025460701408,0.0,-32.4359845072031,569.565697389598,494.3665615629377,5.69565697389598e-06,4.5261207895083135e-06,4.526120789498107e-06,0.0055586440684388646,0.0032227187619797417,0.29936373054797266,0.23789290869655697,942.951269011246,967.9054450243711,0.29936373055436616
976,100000000,100000000.0,190258,190582.4095290875,190245.82090168766,188555.60809006958,2359.4493667158854,2358.0729521382827,2359.4493667158854,0.003,0.003,189921.9843140294,379843.9686280588,569.7659529420882,566.1689186296001,0.0,-2.4373276084661484,569.7659529420882,563.7315910211339,5.697659529420882e-06,5.1655633855770935e-06,5.1655633855305465e-06,0.005564341711736778,0.0032278843120237435,0.29946898486636153,0.27150201154593206,947.8657649888191,972.7330089954194,0.2994689848677635
977,100000000,100000000.0,190258,189952.38180073592,189233.87135525592,179662.45212658963,2363.245532154163,2358.8661220095864,2363.245532154163,0.003,0.003,189538.3335336114,379076.6670622558,568.6150005859331,538.7160598319696,1.4901161193847656e-08,-18.015992894768715,568.6150006008343,520.7000669372009,5.686150006008342e-06,4.7673976520573795e-06,4.767397652073818e-06,0.005570027845576645,0.003232651698311723,0.2988640443157985,0.25057442059213586,949.4933589885477,973.665465018712,0.2988640443182945
978,100000000,100000000.0,190258,190331.00378473126,189883.50924641016,185837.51008909484,2362.3390804218343,2359.4550144340587,2362.3390804218343,0.003,0.003,189810.67710368306,379621.3542073661,569.4320313110492,557.6464726927155,0.0,-8.808136463165283,569.4320313110492,548.8383362295502,5.694320313110491e-06,5.025965326816714e-06,5.025965326814645e-06,0.005575722149677119,0.003237677651008412,0.2992934756570874,0.2641647375774865,945.8487819938455,971.1308119876776,0.2992934756531954
979,100000000,100000000.0,190258,189924.44450818287,189614.02104261538,174373.82790241108,2366.4879469663665,2360.771556791019,2366.4879469663665,0.003,0.003,189947.0313520996,379894.0627041992,569.8410940562989,522.5593131390094,0.0,-40.40614853799343,569.8410940562989,482.153164601016,5.698410940562989e-06,4.411400182877826e-06,4.411400182826127e-06,0.005581420544381906,0.0032420890414611393,0.2995084790359907,0.2318631936120585,951.5811600140296,975.7051939959638,0.2995084790388465
980,100000000,100000000.0,190258,190205.63584943902,189933.13605853842,177335.49141133248,2367.139447804406,2361.9147616429505,2367.139447804406,0.003,0.003,189985.42518913475,379970.8503782695,569.9562755674043,531.5538353668018,0.0,-31.781127497553825,569.9562755674043,499.77270786924794,5.699562755674043e-06,4.5719577252248435e-06,4.5719577251827095e-06,0.005587120090895217,0.0032466609887350692,0.2995690184382277,0.24030209803781777,945.215626998106,969.5667790074367,0.29956901844606404
981,100000000,100000000.0,190258,189970.3905440048,189323.45406089077,170030.97907965828,2370.7232257126275,2363.864968065132,2370.7232257126275,0.003,0.003,189610.08407451372,379220.16814902745,568.8302522235412,509.3043397581179,0.0,-73.881033629179,568.8302522235412,435.4233061289389,5.6883025222354115e-06,3.980250105352176e-06,3.980250105292607e-06,0.00559280837723923,0.003250641230919179,0.2989771805686932,0.2092019455373104,933.5338799864985,957.7602449862752,0.298977180572176
982,100000000,100000000.0,190258,189129.50248897768,188617.87426120404,125634.39390801596,2384.8688519863254,2369.6530280636566,2384.8688519863254,0.003,0.003,189743.3189900109,379486.6379800218,569.2299569700327,374.9330187841227,0.0,-509.98211954534054,569.2299569700327,-135.04910076121786,5.692299569700327e-06,-1.2308157459802598e-06,-1.2308157459385853e-06,0.005598500660607858,0.003249410414415735,0.2991872653834492,-0.06469167560872245,939.3832189962268,964.3989359901752,0.29918726538323165
